label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
A,0.5804843306541443,0.5748803615570068,-3.312729859317187e-07,0.5157787799835205,0.5385390520095825,-0.023793170228600502,0.45749667286872864,0.45511436462402344,-0.033214736729860306,0.4257920980453491,0.3758052885532379,-0.045234862715005875,0.43062859773635864,0.30882981419563293,-0.05241984874010086,0.4820786118507385,0.3491871953010559,0.013050583191215992,0.4686849117279053,0.26638635993003845,-0.020939091220498085,0.4710572063922882,0.2781849503517151,-0.04391905292868614,0.48338931798934937,0.3164142966270447,-0.05402960628271103,0.5242207050323486,0.3373138904571533,0.007507631089538336,0.5208731889724731,0.23650114238262177,-0.032481689006090164,0.5213533043861389,0.30259594321250916,-0.0472773015499115,0.526427686214447,0.3559117019176483,-0.04431811347603798,0.5668342113494873,0.34688496589660645,-0.005371136590838432,0.5696842074394226,0.25801974534988403,-0.042186908423900604,0.5652344822883606,0.32611483335494995,-0.036024317145347595,0.565308153629303,0.37560054659843445,-0.019552964717149734,0.6119121313095093,0.37242814898490906,-0.02120799943804741,0.6119301319122314,0.3144024908542633,-0.042991574853658676,0.6036366820335388,0.3607654869556427,-0.03460478037595749,0.6014265418052673,0.39728686213493347,-0.021020162850618362
A,0.5829662680625916,0.5822809934616089,-5.464067953653284e-07,0.5220931172370911,0.5380535125732422,-0.030248010531067848,0.46273142099380493,0.44346123933792114,-0.03981468081474304,0.4334236979484558,0.35687220096588135,-0.05059599503874779,0.44885003566741943,0.2852681875228882,-0.05362159013748169,0.4826977550983429,0.3481348752975464,0.016295015811920166,0.4740711748600006,0.26796087622642517,-0.021993981674313545,0.4811936020851135,0.33175984025001526,-0.045760516077280045,0.4905887544155121,0.3766736388206482,-0.05619301646947861,0.5239562392234802,0.335920125246048,0.01484390813857317,0.5194934010505676,0.24535883963108063,-0.02683207020163536,0.5192158818244934,0.33063986897468567,-0.03979188948869705,0.5234639048576355,0.37229254841804504,-0.03591272607445717,0.5659143924713135,0.34428954124450684,0.00384973781183362,0.5664759278297424,0.2649277448654175,-0.033941227942705154,0.5611412525177002,0.34482982754707336,-0.02495119906961918,0.5613452792167664,0.38211774826049805,-0.00722612626850605,0.6098611950874329,0.3669363260269165,-0.011089125648140907,0.6099666357040405,0.31616920232772827,-0.030257267877459526,0.6005417108535767,0.3693424463272095,-0.020417694002389908,0.5981040000915527,0.39455661177635193,-0.006873206235468388
A,0.5888299942016602,0.5808907747268677,-5.882679374735744e-07,0.5279743075370789,0.5342825651168823,-0.024408677592873573,0.4701670706272125,0.4374077022075653,-0.030921904370188713,0.44015705585479736,0.3558204472064972,-0.0393698588013649,0.4484986662864685,0.2901965379714966,-0.04007648304104805,0.4890393912792206,0.3462773859500885,0.01741073653101921,0.47993341088294983,0.2684839069843292,-0.018056685104966164,0.4861961603164673,0.33880501985549927,-0.03837059065699577,0.4939803183078766,0.38248997926712036,-0.04665105789899826,0.5300939083099365,0.335162878036499,0.01478404551744461,0.5256068706512451,0.2530035972595215,-0.0240163691341877,0.5235431790351868,0.3406940698623657,-0.0342419408261776,0.5270770192146301,0.3760567903518677,-0.029604170471429825,0.5715725421905518,0.34396928548812866,0.003666058648377657,0.5724250078201294,0.272384375333786,-0.030075479298830032,0.5649332404136658,0.35462483763694763,-0.018071550875902176,0.5648144483566284,0.38746851682662964,0.00020785476954188198,0.6131579279899597,0.36452463269233704,-0.010948351584374905,0.6122199892997742,0.3194171190261841,-0.02578863687813282,0.6013618111610413,0.3751673996448517,-0.013295545242726803,0.5998865365982056,0.39654943346977234,0.001172548858448863
A,0.5924117565155029,0.5842576026916504,-5.56139127638744e-07,0.5306261777877808,0.5342114567756653,-0.02558831125497818,0.4746049642562866,0.44020605087280273,-0.03278064727783203,0.4454377293586731,0.35532599687576294,-0.041697099804878235,0.45086345076560974,0.2859746217727661,-0.04272378608584404,0.49486127495765686,0.3477751910686493,0.020548246800899506,0.4898689389228821,0.2687625288963318,-0.014962853863835335,0.4931068420410156,0.339191734790802,-0.03554455190896988,0.49870550632476807,0.38153356313705444,-0.04409094899892807,0.5361784100532532,0.33724245429039,0.018852243199944496,0.5329169631004333,0.25416022539138794,-0.020655672997236252,0.5282948613166809,0.34193575382232666,-0.03188614919781685,0.5312938690185547,0.3752128481864929,-0.027870668098330498,0.5774732828140259,0.3469151258468628,0.008338619023561478,0.5786597728729248,0.27519720792770386,-0.02651471644639969,0.5696529150009155,0.3569229245185852,-0.014933142811059952,0.5696752667427063,0.38734838366508484,0.0034790963400155306,0.6193440556526184,0.3677299916744232,-0.005688117817044258,0.6185205578804016,0.32248228788375854,-0.02125350385904312,0.6068313717842102,0.37806862592697144,-0.009042653255164623,0.6053059101104736,0.39759111404418945,0.005509572569280863
A,0.5813661217689514,0.5885214805603027,-5.77619175601285e-07,0.5223439335823059,0.5367046594619751,-0.023384742438793182,0.4660132825374603,0.44180333614349365,-0.02993730455636978,0.4358937740325928,0.35750025510787964,-0.03895728662610054,0.4471285045146942,0.29004165530204773,-0.04026661813259125,0.4875618517398834,0.34973153471946716,0.02426358498632908,0.480460524559021,0.2749275267124176,-0.010255221277475357,0.48380133509635925,0.3444688320159912,-0.030288144946098328,0.48990750312805176,0.38515737652778625,-0.038357701152563095,0.52871173620224,0.34221982955932617,0.02120715193450451,0.5248560309410095,0.2643245458602905,-0.016175270080566406,0.5213522911071777,0.3505811393260956,-0.025821631774306297,0.5239195823669434,0.38199353218078613,-0.020658714696764946,0.5702378153800964,0.35192471742630005,0.009023666381835938,0.5713111758232117,0.2850552499294281,-0.02446582540869713,0.5634647011756897,0.3639587163925171,-0.012713325209915638,0.5627420544624329,0.39186498522758484,0.00567160127684474,0.6121039390563965,0.37291428446769714,-0.006567228119820356,0.6105625033378601,0.32761526107788086,-0.020528187975287437,0.5996448397636414,0.383256733417511,-0.007488793693482876,0.598118782043457,0.40351057052612305,0.007465057075023651
A,0.5611928701400757,0.5872735977172852,-5.346173566067591e-07,0.5029718279838562,0.5425401926040649,-0.0226002037525177,0.4433222711086273,0.4484403133392334,-0.02807091921567917,0.41015347838401794,0.37359818816185,-0.03625698387622833,0.4116232097148895,0.3108658194541931,-0.03691196069121361,0.4618891179561615,0.3551205098628998,0.018779216334223747,0.4534507393836975,0.27671995759010315,-0.017911482602357864,0.45742568373680115,0.3452526032924652,-0.03763825446367264,0.46575435996055603,0.38615506887435913,-0.04460430145263672,0.504711925983429,0.3446015417575836,0.013874995522201061,0.5006604194641113,0.2589976191520691,-0.025465723127126694,0.49520501494407654,0.34602946043014526,-0.03306807205080986,0.5005748867988586,0.3764443099498749,-0.0251606535166502,0.548129141330719,0.35395851731300354,-0.00010435860167490318,0.5465562343597412,0.2856968641281128,-0.033666789531707764,0.5376002788543701,0.3650839328765869,-0.019827263429760933,0.5415449738502502,0.3871721029281616,0.000565435504540801,0.5918770432472229,0.37654948234558105,-0.017669081687927246,0.5887138843536377,0.33249616622924805,-0.030454425141215324,0.5751311182975769,0.38616621494293213,-0.015756767243146896,0.5749082565307617,0.40417712926864624,0.0004515986074693501
A,0.5539935231208801,0.5767655372619629,-5.130405043018982e-07,0.4967273473739624,0.5371571779251099,-0.025147084146738052,0.4375375509262085,0.445959210395813,-0.03324257954955101,0.39923596382141113,0.3702000379562378,-0.04307791590690613,0.3976684510707855,0.30302390456199646,-0.046079911291599274,0.45411431789398193,0.3480361998081207,0.014171606861054897,0.4411107301712036,0.263940691947937,-0.0221716221421957,0.4471361041069031,0.3270268440246582,-0.043604545295238495,0.45658934116363525,0.37696245312690735,-0.051420990377664566,0.49565237760543823,0.3373563289642334,0.011522863060235977,0.4871889650821686,0.24548937380313873,-0.02754081040620804,0.4839712977409363,0.32940325140953064,-0.03809776157140732,0.4883462190628052,0.3752174377441406,-0.03191830590367317,0.5378751158714294,0.3460192084312439,0.0004802006296813488,0.533206582069397,0.2705219089984894,-0.03520538657903671,0.5267332196235657,0.3517042398452759,-0.02563241310417652,0.5294808745384216,0.3912915289402008,-0.0067804837599396706,0.5811992287635803,0.3677244186401367,-0.013631659559905529,0.5736528635025024,0.3196840286254883,-0.032130733132362366,0.5631157755851746,0.3765494227409363,-0.02124280110001564,0.563920259475708,0.4046710431575775,-0.006093272008001804
A,0.5575165152549744,0.5756299495697021,-4.3379679937061155e-07,0.4989438056945801,0.5373941659927368,-0.02399660088121891,0.4418812394142151,0.444856733083725,-0.03269510716199875,0.4051975607872009,0.3708084523677826,-0.044056374579668045,0.4044286608695984,0.30199235677719116,-0.05001033470034599,0.4577062726020813,0.35022205114364624,0.010613230988383293,0.44204220175743103,0.26448172330856323,-0.028598269447684288,0.4481979012489319,0.3126072585582733,-0.0545332171022892,0.4612535238265991,0.3692843019962311,-0.06495727598667145,0.4991280138492584,0.33823826909065247,0.0052946764044463634,0.4933892786502838,0.23435087502002716,-0.03592202812433243,0.48822852969169617,0.3025885820388794,-0.05207362771034241,0.4935076832771301,0.35830792784690857,-0.04971644654870033,0.5417441129684448,0.34780362248420715,-0.00772927887737751,0.5389266014099121,0.261392205953598,-0.045580361038446426,0.5301258563995361,0.3386985659599304,-0.04003569111227989,0.5316460132598877,0.3889428973197937,-0.023317184299230576,0.5863385200500488,0.3723515570163727,-0.023603036999702454,0.5813355445861816,0.31748199462890625,-0.04545024409890175,0.5695976614952087,0.37178611755371094,-0.036394745111465454,0.5682361721992493,0.40741047263145447,-0.021845374256372452
A,0.5737691521644592,0.5813735127449036,-2.7505714683684346e-07,0.5130758881568909,0.5378698110580444,-0.023788493126630783,0.4556823670864105,0.4484429955482483,-0.03141441196203232,0.41866379976272583,0.37262946367263794,-0.04242640361189842,0.42137354612350464,0.3025783896446228,-0.04885736480355263,0.46481382846832275,0.35671690106391907,0.01855916902422905,0.4471419155597687,0.286338746547699,-0.018630990758538246,0.44823142886161804,0.2931057810783386,-0.04504619166254997,0.460537314414978,0.32054436206817627,-0.0579865388572216,0.5075185894966125,0.3397279977798462,0.011518650688230991,0.5027723908424377,0.23744508624076843,-0.03662555292248726,0.5013344883918762,0.29736611247062683,-0.05912783369421959,0.5066493153572083,0.3520500659942627,-0.05936582013964653,0.5510303974151611,0.3457125723361969,-0.0030146657954901457,0.5501561760902405,0.26556092500686646,-0.04624206945300102,0.5470260977745056,0.3367418944835663,-0.04327324777841568,0.5474575757980347,0.383078932762146,-0.026574937626719475,0.5973232984542847,0.3675793409347534,-0.020382951945066452,0.5953270196914673,0.31847381591796875,-0.04448656365275383,0.587479829788208,0.36759471893310547,-0.03701619803905487,0.583703339099884,0.40046030282974243,-0.023080818355083466
A,0.5905914902687073,0.581944465637207,-2.0212578988321184e-07,0.5292996168136597,0.5333934426307678,-0.02220621332526207,0.4723409414291382,0.4404907822608948,-0.029642513021826744,0.4345552921295166,0.36479201912879944,-0.040594976395368576,0.44113287329673767,0.2966075539588928,-0.047917138785123825,0.4845205247402191,0.3521669805049896,0.02084403671324253,0.4676789939403534,0.28900301456451416,-0.011395784094929695,0.4665452837944031,0.27493956685066223,-0.036252450197935104,0.47500118613243103,0.28355759382247925,-0.049786075949668884,0.5272932648658752,0.33808374404907227,0.012995922937989235,0.5244830846786499,0.24085372686386108,-0.03385201096534729,0.5254663825035095,0.2974776327610016,-0.05586851015686989,0.528193473815918,0.35468152165412903,-0.05583636090159416,0.5709781050682068,0.3451610505580902,-0.001842054771259427,0.5731663703918457,0.2649505138397217,-0.04337174817919731,0.569705069065094,0.3247925341129303,-0.04231994226574898,0.5656735897064209,0.37293219566345215,-0.027662232518196106,0.6155964136123657,0.3682684600353241,-0.01940138079226017,0.6152821779251099,0.3211045563220978,-0.042496006935834885,0.6083521246910095,0.3639575242996216,-0.03628479689359665,0.6022965312004089,0.3992794454097748,-0.023814624175429344
A,0.6099211573600769,0.5342260599136353,-5.784867767033575e-07,0.5593831539154053,0.4887116849422455,-0.03013850748538971,0.5119394659996033,0.39410144090652466,-0.03669276088476181,0.48290133476257324,0.31925061345100403,-0.0432320237159729,0.4813888669013977,0.25868457555770874,-0.039956819266080856,0.5229337811470032,0.2926483452320099,0.018998201936483383,0.5214513540267944,0.23319631814956665,-0.013803636655211449,0.5248232483863831,0.3132837414741516,-0.026063308119773865,0.5286917686462402,0.32933756709098816,-0.02946818247437477,0.5653783082962036,0.29132771492004395,0.020131954923272133,0.5649056434631348,0.23204709589481354,-0.01807888224720955,0.557466447353363,0.3264558017253876,-0.020176058635115623,0.5580070614814758,0.3257288336753845,-0.009159009903669357,0.6048519611358643,0.30710268020629883,0.010986617766320705,0.6074838638305664,0.26517292857170105,-0.027133380994200706,0.5948341488838196,0.35039636492729187,-0.012747217901051044,0.5936423540115356,0.3496291935443878,0.008374469354748726,0.6425548195838928,0.3286629319190979,-0.001800245139747858,0.6414362788200378,0.30621251463890076,-0.018973903730511665,0.6276825666427612,0.3639056086540222,-0.007200333289802074,0.6275616884231567,0.3675410747528076,0.0075576347298920155
A,0.6096619367599487,0.5353249907493591,-5.778173317594337e-07,0.5588151812553406,0.4920817017555237,-0.03118201717734337,0.5113901495933533,0.3968549072742462,-0.03815820440649986,0.48191434144973755,0.32048362493515015,-0.04494838789105415,0.4799762964248657,0.26099246740341187,-0.04207192361354828,0.5202003121376038,0.2954621911048889,0.017935682088136673,0.5206702947616577,0.23394863307476044,-0.014186314307153225,0.5244981646537781,0.3139416575431824,-0.02546164020895958,0.5271708369255066,0.329020619392395,-0.0281332079321146,0.5627987384796143,0.29395753145217896,0.019715124741196632,0.563701331615448,0.23382961750030518,-0.017564479261636734,0.5560874342918396,0.32910671830177307,-0.01892048306763172,0.5546360611915588,0.3263700306415558,-0.007385958451777697,0.6026113629341125,0.3080865144729614,0.011224866844713688,0.6055216193199158,0.26545047760009766,-0.026461130008101463,0.5933271050453186,0.35108837485313416,-0.01169880572706461,0.5911731719970703,0.3496856093406677,0.00959335919469595,0.6401429176330566,0.3281625509262085,-0.0009402360883541405,0.6386551260948181,0.3054197430610657,-0.017789490520954132,0.6263710260391235,0.3632448613643646,-0.005528496112674475,0.6265221834182739,0.36713045835494995,0.00958281196653843
